value_id,element_id,attribute_id,subject_term_label,subject_term_value,locale_id,object_table_num,object_id,object_name
14597,177,10937,Libraries,libraries,1,57,700,"""Hey, Queer Zinesters!"" "
14598,177,10938,zines,zines,1,57,700,"""Hey, Queer Zinesters!"" "
14599,177,10939,Queer,queer,1,57,700,"""Hey, Queer Zinesters!"" "
14613,177,10951,Queer,queer,1,57,701,Queer Zine Explosion #8
14614,177,10952,zines,zines,1,57,701,Queer Zine Explosion #8
14615,177,10953,reviews,reviews,1,57,701,Queer Zine Explosion #8
14616,177,10954,listings,listings,1,57,701,Queer Zine Explosion #8
14629,177,10965,Cometbus,cometbus,1,57,702,Last Gasp April 2006 Newsletter
14630,177,10966,New Orleans,new orleans,1,57,702,Last Gasp April 2006 Newsletter
14631,177,10967,zines,zines,1,57,702,Last Gasp April 2006 Newsletter
14632,177,10968,comics,comics,1,57,702,Last Gasp April 2006 Newsletter
14641,177,10976,illustration,illustration,1,57,703,untitled
14642,177,10977,collage,collage,1,57,703,untitled
14643,177,10978,cartoon,cartoon,1,57,703,untitled
14656,177,10987,stencil art,stencil art,1,57,704,untitled
14657,177,10988,photography,photography,1,57,704,untitled
14670,177,10999,perzine,perzine,1,57,705,untitled
14671,177,11000,music,music,1,57,705,untitled
14672,177,11001,San Francisco,san francisco,1,57,705,untitled
14683,177,11011,Perzine,perzine,1,57,706,untitled
14684,177,11012,crushes,crushes,1,57,706,untitled
14685,177,11013,Loneliness,loneliness,1,57,706,untitled
14697,177,11023,art zine,art zine,1,57,707,untitled
14711,177,11032,angst,angst,1,57,708,untitled
14712,177,11033,sex work,sex work,1,57,708,untitled
14713,177,11034,gender,gender,1,57,708,untitled
14714,177,11035,Queer,queer,1,57,708,untitled
14715,177,11036,identity,identity,1,57,708,untitled
14716,177,11037,Columbia University,columbia university,1,57,708,untitled
14794,177,11103,antifascism,anti-fascism,1,57,713,Antifasistici Informator
14794,177,11103,antifascism,anti-fascism,1,57,713,Antifasisticni Informator
14800,177,11108,Cuba,cuba,1,57,714,ACM Another Chicago Magazine
14801,177,11109,Nicaragua,nicaragua,1,57,714,ACM Another Chicago Magazine
14802,177,11110,poetry,poetry,1,57,714,ACM Another Chicago Magazine
14833,177,11131,punk rock culture,punk rock culture,1,57,716,Anxiety Closet
14847,177,11144,Socialism,socialism,1,57,717,a student anti-war quarterly 
14847,177,11144,Socialism,socialism,1,57,717,anvil and student partisan
14848,177,11145,Student organizing,student organizing,1,57,717,a student anti-war quarterly 
14848,177,11145,Student organizing,student organizing,1,57,717,anvil and student partisan
14854,177,11148,Anarchism,anarchism,1,57,715,Anti-System
14855,177,11149,New Zealand,new zealand,1,57,715,Anti-System
14856,177,11150,Punk,punk,1,57,715,Anti-System
14869,177,11160,Greek Politics,greek politics,1,57,718,I Refuse
14869,177,11160,Greek Politics,greek politics,1,57,718,Αρνουμαι
14918,177,11205,Anti-fascismAnti-fascism,anti-fascism,1,57,721,ARA Research Bulletin
14919,177,11206,Anti-racism,anti-racism,1,57,721,ARA Research Bulletin
14926,177,11213,art,art,1,57,719,Apocalypso
14927,177,11214,poetry,poetry,1,57,719,Apocalypso
14928,177,11215,literature,literature,1,57,719,Apocalypso
14935,177,11221,9/11,9/11,1,57,721,ARA Research Bulletin
14949,177,11231,architecture,architecture,1,57,722,An Architektur
14949,177,11231,architecture,architecture,1,57,722,Produktion und Gebrauch gebauter Umwelt
14950,177,11232,the commons,the commons,1,57,722,An Architektur
14950,177,11232,the commons,the commons,1,57,722,Produktion und Gebrauch gebauter Umwelt
14952,177,11234,NULL,null,1,57,722,An Architektur
14952,177,11234,NULL,null,1,57,722,Produktion und Gebrauch gebauter Umwelt
14962,177,11242,Peace,peace,1,57,723,Archipelago
14962,177,11242,Peace,peace,1,57,723,Arcipelago
14998,177,11278,Cuba,cuba,1,57,724,Areito
15007,177,11282,"Chicago, Illinois","chicago, illinois",1,57,725,AREA Chicago Art/Education/Activism
15008,177,11283,art,art,1,57,725,AREA Chicago Art/Education/Activism
15009,177,11284,activism,activism,1,57,725,AREA Chicago Art/Education/Activism
15114,177,11366,art,art,1,57,734,ARENA
15115,177,11367,culture,culture,1,57,734,ARENA
15116,177,11368,Anarchism,anarchism,1,57,734,ARENA
15142,177,11389,civil liberation,civil liberation,1,57,735,Arise! Journal
15143,177,11390,democracy,democracy,1,57,735,Arise! Journal
15151,177,11398,anti-imperialism,anti-imperialism,1,57,736,Arm The Spirit
15151,177,11398,anti-imperialism,anti-imperialism,1,57,736,Autonomist/Anti-Imperialist Journal
15158,177,11405,culture,culture,1,57,737,Arnie
15159,177,11406,Popular music,popular music,1,57,737,Arnie
15160,177,11407,Anarchism,anarchism,1,57,737,Arnie
15167,177,11414,culture,culture,1,57,738,Arnie
15168,177,11415,Popular music,popular music,1,57,738,Arnie
15169,177,11416,Anarchism,anarchism,1,57,738,Arnie
15184,177,11427,surrealism,surrealism,1,57,739,Arsenal : surrealist subversion
15205,177,11445,art,art,1,57,741,ART PAPERS
15206,177,11446,contemporary art,contemporary art,1,57,741,ART PAPERS
15248,177,11482,Organizing,organizing,1,57,743,As the South Goes...
15248,177,11482,Organizing,organizing,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15249,177,11483,U.S. South,u.s. south,1,57,743,As the South Goes...
15249,177,11483,U.S. South,u.s. south,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15253,177,11487,anarchist,anarchism,1,57,742,Arsenal : a magazine of anarchist strategy and culture
15254,177,11488,NULL,null,1,57,742,Arsenal : a magazine of anarchist strategy and culture
15259,177,11492,Anti-racism,anti-racism,1,57,743,As the South Goes...
15259,177,11492,Anti-racism,anti-racism,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15260,177,11493,immigration,immigration,1,57,743,As the South Goes...
15260,177,11493,immigration,immigration,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15261,177,11494,Hurricane Katrina,hurricane katrina,1,57,743,As the South Goes...
15261,177,11494,Hurricane Katrina,hurricane katrina,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15262,177,11495,economic justice,economic justice,1,57,743,As the South Goes...
15262,177,11495,economic justice,economic justice,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15263,177,11496,global south,global south,1,57,743,As the South Goes...
15263,177,11496,global south,global south,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15267,177,11500,art,art,1,57,740,Art Journal
15268,177,11501,art education,art education,1,57,740,Art Journal
15277,177,11510,Punk music,punk music,1,57,744,A.T.S. magazine
15278,177,11511,Hardcore,hardcore,1,57,744,A.T.S. magazine
15294,177,11526,unemployment,unemployment,1,57,745,Aufheben
15295,177,11527,guaranteed minimum income,guaranteed minimum income,1,57,745,Aufheben
15306,177,11533,art criticism,art criticism,1,57,740,Art Journal
15323,177,11545,anti-capitalism,anti-capitalism,1,57,747,"Averses : Journal de Luttes, à Brest et ses Alentours"
15342,177,11559,Anti-nuclear,anti-nuclear,1,57,748,Atom Express
15343,177,11560,nuclear energy,nuclear energy,1,57,748,Atom Express
15344,177,11561,ecology,ecology,1,57,748,Atom Express
15345,177,11562,Germany,germany,1,57,748,Atom Express
15346,177,11563,Europe,europe,1,57,748,Atom Express
15347,177,11564,atomic energy,atomic energy,1,57,748,Atom Express
15351,177,11567,Black Americans,black americans,1,57,743,As the South Goes...
15351,177,11567,Black Americans,black americans,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15352,177,11568,Georgia Black United Front,georgia black united front,1,57,743,As the South Goes...
15352,177,11568,Georgia Black United Front,georgia black united front,1,57,743,Periodical from Project South: Institute for the Elimination of Poverty & Genocide
15363,177,11578,Anarchism,anarchism,1,57,749,The A Word
15364,177,11579,zapatistas,zapatistas,1,57,749,The A Word
15365,177,11580,EZLN,ezln,1,57,749,The A Word
15366,177,11581,Organizing,organizing,1,57,749,The A Word
15367,177,11582,Class Struggle,class struggle,1,57,749,The A Word
15368,177,11583,Anti-racism,anti-racism,1,57,749,The A Word
15369,177,11584,non-violence,non-violence,1,57,749,The A Word
15370,177,11585,Nonviolence,non-violence,1,57,749,The A Word
15371,177,11586,whiteness,whiteness,1,57,749,The A Word
15372,177,11587,Women's shelters,women's shelters,1,57,749,The A Word
15373,177,11588,liberalism,liberalism,1,57,749,The A Word
15374,177,11589,Black Panther Party,black panther party,1,57,749,The A Word
15375,177,11590,prisoner support,prisoner support,1,57,749,The A Word
15376,177,11591,Minutemen Project,minutemen project,1,57,749,The A Word
15377,177,11592,No One is Illegal,no one is illegal,1,57,749,The A Word
15378,177,11593,Music,music,1,57,749,The A Word
15379,177,11594,Dacajaweiah,dacajaweiah,1,57,749,The A Word
15380,177,11595,Richard Monroe,richard monroe,1,57,749,The A Word
15381,177,11596,Palestine,palestine,1,57,749,The A Word
15382,177,11597,Andrea Dworkin,andrea dworkin,1,57,749,The A Word
15424,177,11640,Anti-nuclear,anti-nuclear,1,57,753,Atom Express
15424,177,11640,Anti-nuclear,anti-nuclear,1,57,753,Aton Express & Atommüllzeitung (Atomic Waste Magazine)
15425,177,11641,Anti-fascism,anti-fascism,1,57,753,Atom Express
15425,177,11641,Anti-fascism,anti-fascism,1,57,753,Aton Express & Atommüllzeitung (Atomic Waste Magazine)
15444,177,11655,NULL,null,1,57,753,Atom Express
15444,177,11655,NULL,null,1,57,753,Aton Express & Atommüllzeitung (Atomic Waste Magazine)
15458,177,11667,Class Struggle,class struggle,1,57,754,Aufheben
15459,177,11668,Marxism,marxism,1,57,754,Aufheben
15504,177,11701,Anti-war,anti-war,1,57,755,Dick Nixon 69
15504,177,11701,Anti-war,anti-war,1,57,755,Nixon Dick 69
15505,177,11702,Richard Nixon,richard nixon,1,57,755,Dick Nixon 69
15505,177,11702,Richard Nixon,richard nixon,1,57,755,Nixon Dick 69
15506,177,11703,Vietnam War,vietnam war,1,57,755,Dick Nixon 69
15506,177,11703,Vietnam War,vietnam war,1,57,755,Nixon Dick 69
15507,177,11704,Gestetner dublicator,gestetner dublicator,1,57,755,Dick Nixon 69
15507,177,11704,Gestetner dublicator,gestetner dublicator,1,57,755,Nixon Dick 69
15548,177,11733,feminism,feminism,1,57,757,Babylon Aflame
15549,177,11734,activism,activism,1,57,757,Babylon Aflame
15550,177,11735,anarchism,anarchism,1,57,757,Babylon Aflame
15566,177,11746,comics,comics,1,57,758,Backstabbing/Two-Timing
15579,177,11755,zine,zines,1,57,759,The Body Heart's Backgammon 
15580,177,11756,backgammon,backgammon,1,57,759,The Body Heart's Backgammon 
15635,177,11795,Utopian,utopian,1,57,762,Banning Cars from Manhattan 
15636,177,11796,cars,cars,1,57,762,Banning Cars from Manhattan 
15637,177,11797,Manhattan,manhattan,1,57,762,Banning Cars from Manhattan 
15725,177,11867,Music,music,1,57,766,Bathroom Girls
15725,177,11867,Music,music,1,57,766,San Diego Edition
15726,177,11868,Girl Bands,girl bands,1,57,766,Bathroom Girls
15726,177,11868,Girl Bands,girl bands,1,57,766,San Diego Edition
15727,177,11869,Women,women,1,57,766,Bathroom Girls
15727,177,11869,Women,women,1,57,766,San Diego Edition
15728,177,11870,High School,high school,1,57,766,Bathroom Girls
15728,177,11870,High School,high school,1,57,766,San Diego Edition
15750,177,11888,poetry,poetry,1,57,763,Banshee
15751,177,11889,literature,literature,1,57,763,Banshee
15754,177,11891,sexualized violence,sexualized violence,1,57,756,"Baby, I'm a Manarchist "
15755,177,11892,sexual assault,sexual assault,1,57,756,"Baby, I'm a Manarchist "
15756,177,11893,activists,activists,1,57,756,"Baby, I'm a Manarchist "
15759,177,11895,accountability,accountability,1,57,756,"Baby, I'm a Manarchist "
15760,177,11896,male feminists,male feminists,1,57,756,"Baby, I'm a Manarchist "
15761,177,11897,sexual violence,sexual violence,1,57,756,"Baby, I'm a Manarchist "
15762,177,11898,sexism,sexism,1,57,756,"Baby, I'm a Manarchist "
15765,177,11901,FTAA,ftaa,1,57,757,Babylon Aflame
15766,177,11902,U.S.-Mexico border,u.s.-mexico border,1,57,757,Babylon Aflame
15767,177,11903,crimethinc,crimethinc,1,57,757,Babylon Aflame
15768,177,11904,dumpster diving,dumpster diving,1,57,757,Babylon Aflame
15769,177,11905,biking,biking,1,57,757,Babylon Aflame
15770,177,11906,Columbus Day,columbus day,1,57,757,Babylon Aflame
15771,177,11907,theft,theft,1,57,757,Babylon Aflame
15772,177,11908,dine and dash,dine and dash,1,57,757,Babylon Aflame
15805,177,11938,Coney IslandABC NoRioCookie Puss (cat)Lower East Side (Manhattan neighborhood)local history,coney islandabc noriocookie puss (cat)lower east side (manhattan neighborhood)local history,1,57,769,The Best Time to Come to Coney Island
15824,177,11951,"BisexualityAIDS/HIV ActivismDomestic Violence activismBibliographiesPaul, Nicole (1970 - 1994)FeminismAnarcho-feminism","bisexualityaids/hiv activismdomestic violence activismbibliographiespaul, nicole (1970 - 1994)feminismanarcho-feminism",1,57,770,betty crocker on acid: Abnormal behavior in our times
15848,177,11966,Punk,punk,1,57,761,Bad Ideas #6
15849,177,11967,punk rock culture,punk rock culture,1,57,761,Bad Ideas #6
15850,177,11968,prisoner support,prisoner support,1,57,761,Bad Ideas #6
15851,177,11969,Ann Arbor,ann arbor,1,57,761,Bad Ideas #6
15852,177,11970,Ypsilanti,ypsilanti,1,57,761,Bad Ideas #6
15853,177,11971,Jails,jails,1,57,761,Bad Ideas #6
15854,177,11972,skinheads,skinheads,1,57,761,Bad Ideas #6
15880,177,11991,New York,new york,1,57,762,Banning Cars from Manhattan 
15881,177,11992,Family,family,1,57,772,Bicycles for Afghanistan 
15882,177,11993,Punk,punk,1,57,772,Bicycles for Afghanistan 
15883,177,11994,"Pearl Harbor (Japanese attack, December 7, 1941)","pearl harbor (japanese attack, december 7, 1941)",1,57,772,Bicycles for Afghanistan 
15884,177,11995,Memoirs,memoirs,1,57,772,Bicycles for Afghanistan 
15887,177,11997,Memoirs,memoirs,1,57,769,The Best Time to Come to Coney Island
15911,177,12015,Black Lives Matter,black lives matter,1,57,774,Dignity and Power
15911,177,12015,Black Lives Matter,black lives matter,1,57,774,Dignity and Power Quarterly: V.1 N.01: PIC bye bye
15912,177,12016,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,774,Dignity and Power
15912,177,12016,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,774,Dignity and Power Quarterly: V.1 N.01: PIC bye bye
15913,177,12017,police accountability,police accountability,1,57,774,Dignity and Power
15913,177,12017,police accountability,police accountability,1,57,774,Dignity and Power Quarterly: V.1 N.01: PIC bye bye
15914,177,12018,Police and Policing,police and policing,1,57,774,Dignity and Power
15914,177,12018,Police and Policing,police and policing,1,57,774,Dignity and Power Quarterly: V.1 N.01: PIC bye bye
15915,177,12019,prisoner support,prisoner support,1,57,774,Dignity and Power
15915,177,12019,prisoner support,prisoner support,1,57,774,Dignity and Power Quarterly: V.1 N.01: PIC bye bye
15949,177,12053,Jails,jails,1,57,774,Dignity and Power
15949,177,12053,Jails,jails,1,57,774,Dignity and Power Quarterly: V.1 N.01: PIC bye bye
15958,177,12061,Bicycles,bicycles,1,57,776,Bicycles in paper
15958,177,12061,Bicycles,bicycles,1,57,776,Las bicis en papel
15966,177,12069,feminism,feminism,1,57,775,Bikini Kill -- A Color and Activity Book
15967,177,12070,punk rock culture,punk rock culture,1,57,775,Bikini Kill -- A Color and Activity Book
15968,177,12071,Riot grrrl,riot grrrl,1,57,775,Bikini Kill -- A Color and Activity Book
15984,177,12084,Black Lives Matter,black lives matter,1,57,777,Dignity and Power
15984,177,12084,Black Lives Matter,black lives matter,1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15985,177,12085,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,777,Dignity and Power
15985,177,12085,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15986,177,12086,prisoner support,prisoner support,1,57,777,Dignity and Power
15986,177,12086,prisoner support,prisoner support,1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15987,177,12087,Prisons,prisons,1,57,777,Dignity and Power
15987,177,12087,Prisons,prisons,1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15988,177,12088,Jails,jails,1,57,777,Dignity and Power
15988,177,12088,Jails,jails,1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15989,177,12089,art,art,1,57,777,Dignity and Power
15989,177,12089,art,art,1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15990,177,12090,poetry,poetry,1,57,777,Dignity and Power
15990,177,12090,poetry,poetry,1,57,777,"Dignity and Power Zine: V.1 N.02 Weeds Dont' Die, They Grow Back Stronger"
15998,177,12098,NULL,null,1,57,778,and I am ready and waiting for THE BIG DAY and that one moment where I remember just what I need 
15998,177,12098,NULL,null,1,57,778,The Big Day 
16013,177,12109,punk rock culture,punk rock culture,1,57,779,Binocular Rebellious
16047,177,12140,happy birthdayhappy birthday,happy birthdayhappy birthday,1,57,780,Birthday
16077,177,12168,Lesbians,lesbian,1,57,783,Bitte Liebling
16078,177,12169,pornPorn,pornporn,1,57,783,Bitte Liebling
16082,177,12173,art,art,1,57,781,Birdsong
16083,177,12174,literature,literature,1,57,781,Birdsong
16090,177,12178,NULL,null,1,57,782,contribution #3 : big men hugging
16108,177,12193,Breakups,breakups,1,57,784,Bitter Pie
